id,Price_euros
487,1048.5372818489097
152,2312.15819289136
326,1337.113404878874
1020,249.554021694874
1200,687.5818343764184
376,416.3798133258957
854,785.5785860872346
733,1833.3540836777051
317,964.1898696176168
1248,920.4315103617462
586,1716.6982827542865
182,998.1653970836408
257,336.75876806080794
480,1132.0412957098426
714,514.2838576837541
421,1399.7817425008384
776,1113.3782431758752
114,776.4014754701863
153,2178.3074472128947
175,1255.9593491634535
892,1685.6122677082644
1236,1232.7602322646126
635,783.1335447005284
771,2589.665638188414
834,1865.9043037777753
708,639.0657626047353
979,437.0120412007208
617,528.453512273638
551,849.5685933085183
660,1006.2243891854592
1155,2062.92096605252
1128,1233.9113222827966
666,1191.5966133387356
507,1065.9225289994993
83,1151.6992218312503
524,1061.1338255216947
901,127.74954118932135
1076,688.509117277803
668,2293.895538307028
817,565.620561261834
38,1401.5069472005664
477,1295.402463731109
443,1713.54022909864
751,1199.2887162741022
903,1130.7258113778116
958,1955.2452455413434
880,612.4899246399855
1102,1726.9645528570647
492,1433.5861519592372
88,1083.440185995063
146,1665.5476372783337
1003,987.6399985354154
1004,1866.772405117514
689,1156.7711441058923
1112,326.6505230087787
122,1218.170572930926
539,1369.5907377869378
1049,752.2641029786478
1251,1237.766395284978
922,673.3417371522862
529,815.9580169096779
298,558.306731043026
1285,2164.979960851905
807,1209.1726765703825
279,2259.680900100562
977,1934.3364893125276
756,1118.0116304327166
1135,1314.7648141793798
993,834.9853068253738
1021,514.2838576837541
1180,1004.391581202733
417,1373.669033538745
264,1412.593871543328
1147,417.26740521040915
1299,1813.9671032368956
343,412.93532354164597
1057,1734.174637890792
501,528.2866099014213
719,2250.980027895055
826,1480.2433549262178
837,1006.7780030138697
927,443.3825859676107
508,292.89726113553183
846,512.3961851260887
358,1277.5552860817384
898,555.9280418074097
277,1014.5812536072336
461,980.6440568970744
886,730.3404031100737
659,1474.0572269661095
149,1399.7817425008384
462,1699.3918339810866
1225,1901.023256894706
925,647.5211268589693
649,958.4226647736836
989,1000.8693838268912
1231,1037.189765590277
115,487.1438285203363
14,730.0342288348302
912,1196.9816478810305
744,1274.397868482582
128,1861.1165979102461
294,704.5454246298681
1176,2052.927606719046
820,1660.857978575377
736,1603.6427695888253
224,373.0195803528255
1062,267.2022456799858
896,947.4884516336991
726,1580.011452250203
211,648.4934754389197
286,408.6292610425886
391,487.97970230680204
21,648.5288295391034
32,2058.2887692350114
86,2292.7026901954287
567,1756.974537079323
737,840.0566925529431
1105,1415.3641684676672
1266,1577.9897065657942
186,2186.5096388634192
653,1981.9820140415354
371,1048.5356623646694
398,1486.4531061598718
816,1713.5032699092237
906,267.2022456799858
1044,446.20072820460746
1073,249.554021694874
765,962.7624475505478
309,151.97896015698586
702,938.7037611672117
1070,379.93083360814796
935,791.4722211754843
1054,920.853965881624
865,2063.7684267793484
781,1360.9678829206969
104,434.5436817383498
545,1151.3687823065886
797,679.1275113873527
779,2005.7876470515025
802,229.19521344695283
1202,1349.8732201999533
287,878.9097740824958
1036,1010.523464758509
334,747.5461773008967
459,1573.4284402633307
6,1622.0151902146235
1150,1262.9403106884074
587,1132.3379561907122
1281,1161.7067558026993
857,405.79862892629046
496,1296.545132318771
655,1142.7792608292102
975,568.1402833720422
1123,858.0376464617304
304,1879.0409345989156
1295,608.7890007263795
777,1408.40072668537
514,245.38422664577513
1242,1897.3738762688104
1204,430.0041561318326
831,1088.82979900346
278,1953.9106004217808
1217,890.7192471519426
81,673.3466091688452
385,1812.9193781327758
77,895.9489191758893
991,400.32248617834625
618,414.242377494248
285,1149.2034191477499
93,858.0376464617304
875,1212.3994600285919
206,304.5865451742185
758,1360.9678829206969
1209,1238.4694950676007
445,529.0069984682242
195,424.59556971537626
1188,1113.3782431758752
502,1360.9678829206969
1278,233.55668546473078
90,1287.4392463780182
900,503.2767799951681
725,2037.5336456355697
1279,666.0601416972229
1162,1182.5862215213447
1286,2120.1260289511383
336,411.143726038125
885,426.9693858185426
1246,1394.424598759523
