id,Price_euros
128,1439.747762989945
294,1013.7988273830148
1176,1639.5880393825005
820,1439.3742741283334
736,1644.8827713040255
224,714.6876963789164
1062,489.6175747490854
896,986.2125486840154
726,1361.394605931599
211,953.5325928695419
286,293.4251485795728
391,426.8661731951613
21,775.2218786221705
32,1442.5695771706082
86,1662.167276183825
567,2291.484378889637
737,978.4524950294455
1105,1450.314890797642
1266,1056.8572509936616
186,2450.505324205242
653,1759.3854500839357
371,1168.5424947656977
398,1496.0541762788512
816,1804.9944720369285
906,426.4978882235864
1044,659.1608236548645
1073,326.00640354617394
765,937.4570920038375
309,216.55695176307609
702,796.5939584193135
1070,271.7956828112058
935,503.78630892863225
1054,604.4364364810351
865,1724.194687158046
781,1244.7002567136942
104,241.9329554756432
545,1173.675783999722
797,383.0945896847452
779,1635.257616041454
802,478.14338570312566
1202,962.0321343169276
287,688.7022642277848
1036,1612.3123764812603
334,694.8218277413786
459,1284.2898343747138
6,1338.9418345661031
1150,1088.5015300500208
587,1108.7614285831676
1281,1240.7746766533676
857,534.7165226005332
496,1719.4179595645073
655,985.8193734997236
975,583.5357427465185
1123,787.3922223420914
304,1728.8324384585253
1295,841.767688489889
777,1673.196593198805
514,456.38893367736864
1242,1569.909324378056
1204,574.8176425233798
831,1156.7423729503762
278,1357.2673554807432
1217,1000.124255061602
81,671.728558924988
385,1651.1835176151183
77,830.3579421511887
991,719.439815224828
618,471.96809801422
285,1100.4109773223297
93,787.3922223420914
875,1052.1363930232842
206,514.8785964393144
758,1672.5500277585477
1209,1163.8047476573083
445,545.4498006998942
195,1085.284593360522
1188,938.5837611864011
502,1200.566382951165
1278,479.71313366245613
90,1514.684096558332
900,333.79167911018135
725,1948.3701262300451
1279,557.235873360894
1162,1352.5401167800635
1286,1744.3944768379738
336,636.9005843730943
885,642.054847726595
1246,1192.8989069835454
