ID,SeriousDlqin2yrs
114138,0.21297503636992893
13547,0.1561776076001257
6473,0.08992112261452055
26439,0.8011349637446709
117091,0.5756011919246697
18597,0.08097895714103925
94348,0.1775499913458881
30020,0.15371314606041153
63311,0.6049256031333233
29567,0.5396506480471943
137357,0.24995040551548378
116355,0.14121624925607076
16821,0.09338379727475758
145830,0.5988526611268002
94237,0.08459655077432451
138891,0.07796623125082361
125287,0.08475285057319874
43538,0.6806485011591278
18098,0.6810851393332804
11471,0.16948485927543155
50859,0.6099461430146114
105579,0.15536454293796803
1026,0.7149494917210998
48669,0.0640230465141384
4369,0.32919214401589864
8675,0.11423632375967087
30495,0.05738931183899673
46390,0.2918617552474364
85342,0.22867602184521954
145455,0.6474120064254278
84151,0.14093673290433675
99728,0.5821868222244495
51431,0.3769884469408404
40461,0.38166606141369064
74752,0.4834551487886307
146347,0.18106103888822542
89627,0.1643908525543271
119495,0.4944744632348658
5535,0.502408454086765
6886,0.48589303732793077
82573,0.1563899318592547
5856,0.18281261173653968
112565,0.09502669235114687
141875,0.2746483576493732
116917,0.17702606992952424
82648,0.3856718447899364
61263,0.16107777085228464
149132,0.20334274301403726
136782,0.10958970676687868
73326,0.3828064524639524
36736,0.33687603146167605
135464,0.10804066523305136
134733,0.1368016883236053
109407,0.2898583506603772
80387,0.24234882537721913
69821,0.13716414718016381
36225,0.06483645715254664
106353,0.5730716347693098
23899,0.3537899918362436
98340,0.5616199153451309
1459,0.11207053918024179
124570,0.26180739742973225
125522,0.14554480556447932
65121,0.12873550575349385
111475,0.11256210959584925
134388,0.6259545179756681
136272,0.411479277458372
63305,0.16338243803244235
51318,0.17162346967896713
124790,0.1357736898796963
137374,0.15236361720312758
61364,0.49533298538271464
130363,0.9089457404661921
115501,0.918901630042563
126422,0.6434669855094175
74959,0.1403063754087644
20728,0.0755246315573942
98840,0.09677293553577584
86036,0.06654724581646604
126021,0.10168121065870706
106773,0.2004595948342922
114366,0.23290988511716285
38396,0.39176094472875855
64618,0.48458457283599543
44641,0.7243844431744121
15441,0.15387927039377844
70716,0.10618084111623771
149477,0.11423946643949105
4458,0.6957909294933163
85932,0.156082853417487
96810,0.6292496516174579
35535,0.9338316122534416
25662,0.2270331169229439
81621,0.4603733756792349
50408,0.10967793160016137
91625,0.47598885553834885
144293,0.1475669706895922
102549,0.20465464062840247
126255,0.5179882859760419
121831,0.32446058608774003
102237,0.324671839359725
87682,0.5939818585016471
1128,0.6420878710259297
113669,0.15077190557654593
143810,0.18578104181213806
2537,0.13114327270689177
32514,0.11414470637412229
27431,0.16553765349719796
12324,0.06420708679330797
4255,0.10740516961100642
120638,0.6791223995844645
140287,0.09107282884247953
15575,0.1449254328889333
102682,0.45723123059345533
66848,0.16724069489279259
42860,0.07934320610707196
64695,0.5496625675106949
78618,0.09736239549161275
125868,0.16427039304133484
95046,0.41875861661253105
148199,0.12861329402954277
48429,0.5929643294153244
103265,0.38576020672391237
88744,0.2945557776021467
95916,0.09868308841909204
85231,0.08214521978016619
59848,0.16071913316279451
102903,0.07435785062315309
6418,0.4025070192975765
56585,0.18772630036905202
16433,0.11634497986889113
143329,0.5278093339056809
35325,0.5597320130975645
129113,0.48219326609321783
20640,0.2282188067390035
81767,0.7850224775172162
125251,0.14009521885939616
111116,0.7872855558062577
78367,0.12396237104370826
91129,0.5190306499108948
100868,0.17370642991588972
142892,0.10950733120597331
54362,0.26627935114705653
90671,0.17609962531429132
68108,0.08163252398680294
24347,0.13374490884156598
64400,0.08362559872405159
11051,0.08161480336759451
23652,0.10643026621745615
35741,0.07194677403640766
106355,0.9234123101990497
43631,0.09300694157049282
60105,0.334476867576672
4167,0.2719000102324116
139748,0.19392913805616793
108628,0.1837121336414542
130842,0.13205292117991305
73121,0.6540307024247217
144847,0.6207969531388812
98908,0.1656833459028482
107258,0.11442810527748072
7310,0.14912232874915538
66363,0.5234313897175967
105182,0.12351486120995403
109290,0.31167903889713455
30480,0.18562289697739096
117321,0.14962495777271378
101188,0.8255606153584789
51893,0.0646942975351104
72716,0.1823760396855023
133102,0.11851559567976208
25151,0.15868537364383756
87813,0.9223405681222724
75161,0.07932039824556772
69389,0.1087129121295436
99673,0.47992530419000995
124140,0.09444529119850921
78958,0.21116215684748735
93773,0.130168017326932
48062,0.4053904303025168
127963,0.12618878813971968
92341,0.2274109355339556
51786,0.32778891934724336
123328,0.10597629748931364
86416,0.09745567771269141
48391,0.1795655028408479
7238,0.8622986863495575
77088,0.12052643581583324
60633,0.46236550994419917
127141,0.09905851883730575
83640,0.1713248577128655
94760,0.34835002070277427
99612,0.2545188096815884
75729,0.1505974274892599
74668,0.07493736447700282
91592,0.49133437495900667
8120,0.09652151514861076
52033,0.3437372280751905
91872,0.1507170526346428
3618,0.06852347319933179
18561,0.10051628461362414
113602,0.10968189471174862
140838,0.46701306219202016
148161,0.39486405716755746
145995,0.12350638906164577
38762,0.176153092748223
11025,0.10275765642005066
60824,0.09797377975478713
30964,0.2105767253545328
34568,0.44916585702088
44328,0.2567400494087147
77621,0.09472824606021245
17489,0.5645202179046398
1449,0.36364511633678126
111125,0.11880429123268205
56855,0.23931080240866429
21162,0.4575454521605511
21765,0.47706715417461765
70454,0.14897738707745115
141564,0.6860027237113829
122653,0.11481512007907611
81969,0.0987661612816171
6623,0.14174680740502987
13636,0.3348838487367354
35440,0.8733121799489821
427,0.4595925875500566
91482,0.10016892093752308
16494,0.9279418690000247
9668,0.14084607074555078
25314,0.08935625620291818
6527,0.78940120696788
113696,0.38082993396676407
120716,0.1845145563472711
123407,0.3368911812919128
6045,0.23474190237322862
102619,0.4907292602220891
89593,0.25541816855452876
146461,0.059217222113275715
144504,0.17462296859838994
33304,0.895951639721572
38522,0.11157656378087863
35919,0.11511629664516076
12916,0.24417488774930526
64933,0.5393200060742369
65146,0.2646529474921584
20257,0.7593712620265535
13337,0.41005175184260084
49821,0.8325851878653472
35035,0.08900297360230733
52244,0.10246951935112693
61391,0.11716641191786221
59255,0.19887477954872682
82951,0.1286505334034547
77312,0.3156335658824267
121599,0.2201787191274465
73110,0.09506484737534729
63200,0.17333179311381577
148328,0.05887859711278549
134738,0.6069528657213331
12550,0.2860955354366807
36966,0.42831943708634995
117478,0.1257130390828615
7824,0.6632052696055459
18671,0.12642661998008872
12238,0.09818804683078688
113183,0.2038102048602411
138486,0.5800114524390949
135525,0.08907999541525399
89449,0.4124917538067979
74982,0.13121021058454768
82665,0.11959484998139462
148908,0.18954694830214133
110931,0.1069174329165315
135483,0.2464773795095722
74838,0.2993761675675843
113813,0.5032334913152124
74545,0.807307882067847
98377,0.15140613085315308
4788,0.25654893744363694
17861,0.06118308248039799
48878,0.7393957010787848
33410,0.6862593532667577
31696,0.07440507304766247
114449,0.10243859671588225
25788,0.19846787201806695
141779,0.09785720625421761
94354,0.09254174262003546
20374,0.30607858435262136
35587,0.061895317227312896
53581,0.4004448885163929
96356,0.5350345052084127
55729,0.2100761629183632
127598,0.1752214791941184
23760,0.3072384417900568
75498,0.08173359107634166
18516,0.14541406721895006
47209,0.14221046916629623
20941,0.16113179453893217
48549,0.25310485207315503
59387,0.5926470226129505
119215,0.21198772894418114
72253,0.16512961805362253
49924,0.5792789223857369
123466,0.15340370876007403
95055,0.8567132076527063
111457,0.4139692068131941
73306,0.8581630066121878
99154,0.6353443052604466
8249,0.658073717389914
47007,0.07584289791564074
22760,0.45190882004924066
141212,0.5133992350545263
121061,0.3408410621551204
1847,0.2952029851625107
17047,0.08142017791829907
79153,0.20270238688649622
97307,0.12361895310690396
112605,0.2607004439006294
6181,0.20329390911260156
133193,0.15651263100284576
48299,0.09672295677434072
11793,0.11070352479202004
23345,0.05671138490583208
109678,0.0788958037376539
64100,0.10800724729180815
95271,0.13599579494709074
145753,0.5232952790880705
139739,0.12104056262715808
35141,0.22444585263274486
73076,0.12060251091177471
27110,0.07756787055023077
103760,0.6002740418279129
13277,0.13195329399660438
135351,0.42772963231743255
77959,0.15425481392419269
58411,0.48256483892426666
2346,0.10562271272436798
145711,0.6547871452674277
41475,0.4536270555371317
102443,0.20497884239568268
43839,0.9025737507383509
126788,0.8180775672114092
83174,0.5203863476868148
7137,0.5251117939640317
43256,0.24736186991575554
112876,0.20708078999354015
31034,0.44735827357810903
73489,0.18144425149301874
102108,0.42232076418475567
136720,0.11447053225183333
10254,0.17062895437477787
122083,0.10823383378130462
94683,0.49963555794361225
84309,0.19375251361431642
117684,0.7682465633516715
112563,0.5628837680390761
135195,0.4723100175926243
43633,0.6700519722542048
51680,0.3272117617868471
112812,0.31806084682025854
86540,0.1069439674936878
27185,0.6003841752082608
53039,0.11522307079960617
99611,0.23729379979174986
41063,0.41834868814938275
85471,0.26753971607256594
147094,0.38983075190280203
90426,0.2543324212218583
54757,0.054844010371064546
38420,0.2475022349937511
12487,0.16913517431873487
105351,0.7309156062927843
104084,0.09915160369099794
17085,0.11455617571241045
126312,0.28673885249032827
102967,0.33253448688316795
128155,0.08370873987929754
55487,0.21294806930315835
88489,0.14933879079020307
6709,0.07237723223976851
89488,0.23965700987457647
131366,0.49056702028242205
12182,0.47219202821835393
42157,0.1214590436251456
42217,0.20884124028157447
77996,0.1699983884111202
131091,0.33291954787666284
39249,0.5853861315270154
139367,0.10598270291665374
35382,0.2475418943675549
102884,0.5408781865160889
98592,0.3747330846596028
123498,0.4652026952803359
42488,0.21737121108361326
8456,0.3521435683516712
12376,0.42506445913229923
20160,0.2845220746052579
143667,0.08583692010714601
34949,0.19364510685208522
69311,0.16811171550238513
925,0.16385117783747982
46791,0.13061031973076187
105258,0.11808983391618579
91884,0.08401672882947878
143763,0.12041949258639761
61288,0.11522926429164171
593,0.17270769281012416
96955,0.1638179041264461
586,0.7706802775564005
105685,0.16748191986056393
133222,0.7731812677299247
43007,0.28349413121784695
139305,0.20334578894885172
18039,0.21065600160975897
123467,0.5123880171449432
11926,0.16919706658141995
80773,0.1565785117104458
128641,0.9068839381495957
55471,0.19895628821148933
59906,0.24647106362515303
11618,0.8593222707441861
76625,0.5074777786285487
54513,0.15303462248600622
25,0.1333030814265378
50313,0.888787181878305
34392,0.10023440282091527
12352,0.32252260099881247
130790,0.8991645816615831
71456,0.15973173485519718
96489,0.1732127365134458
143716,0.9394050980351238
65981,0.18135333981395182
44623,0.1477608171812167
7090,0.13317576306653012
54529,0.7622846937755184
6828,0.2662576431834289
13041,0.05699880394683139
62859,0.24527802022640555
50776,0.20526523444369005
64691,0.11733943351857627
2199,0.07554734513064146
137673,0.45633425778539377
89207,0.06352294490381598
105396,0.14841543926834372
142822,0.6075120380519706
36342,0.34995969582301617
141229,0.18284498979619657
20865,0.14169932868502083
63103,0.25294003006541155
127171,0.12407337609664314
147415,0.068794625967058
2609,0.12564903407721645
87431,0.0939543225966713
30198,0.41373956245576826
120106,0.19821189614657717
32624,0.49859475959686705
117518,0.17463513706554057
72635,0.3373363557473792
90577,0.2377650562555863
147026,0.2969396697778595
80409,0.0805429727764003
29527,0.45417943329551486
39508,0.8010764124600444
93356,0.16189136656394099
135632,0.2849340549354573
74943,0.14844974349067147
15901,0.1098184045213641
105736,0.3367643364682944
109997,0.29906810377944987
135992,0.10361479911967773
45338,0.1927347198937518
40378,0.21680228690571027
665,0.16908185254588992
88437,0.4137240746949126
76725,0.12570787807620848
123116,0.8095027468378758
85368,0.2782474624346822
84690,0.07300721511793566
46676,0.484380194227974
54508,0.12259673871318175
93955,0.1433553289351374
77643,0.8095320805048568
51437,0.2057031502716894
127979,0.3960223946730813
25657,0.19460998230321866
140235,0.1613611832609574
95338,0.658395392736539
1875,0.07086648356996647
130512,0.07822573702693812
2571,0.2637777844503805
85190,0.37010338154817496
29457,0.678955295854857
5568,0.10699570953288666
86254,0.8579049249760325
54648,0.8404477203628613
129206,0.24413924336401063
104110,0.25945590791347956
39494,0.4466402948303914
57902,0.09651998348911221
68427,0.1366910849867149
38400,0.24706211256882502
3883,0.12063303713555634
142771,0.31119146040021556
55990,0.19347913243458406
78096,0.865070487230299
12912,0.17555190007150387
92595,0.6009919705682498
53932,0.1241997117126354
45230,0.5066776654640903
118114,0.09854607752999951
47423,0.6341958194094895
89140,0.3298148215392982
92399,0.18165242601089202
119365,0.2806742385119597
76687,0.16842621188485707
22190,0.4176395424926023
86718,0.21409330905288715
9496,0.7617156064370448
88274,0.3180221682885954
24257,0.12734893082237866
97855,0.25793734532756063
8281,0.11634967670382786
87054,0.25835388062260944
58992,0.18571732298477614
143668,0.08772321482208939
31299,0.32895398706301704
128261,0.27525861178930294
72600,0.3183966187622433
8261,0.20276924525176462
14154,0.3443723137374038
88436,0.06600357193224506
27341,0.8385357166781239
5777,0.18268167849982558
43744,0.23026033247229627
112185,0.09341285949016205
112617,0.19922890372703211
122746,0.15164305917013188
24340,0.4080533561009084
15454,0.11585621149391959
40373,0.1425350102598213
143481,0.563892226720624
145510,0.1418924678930342
52794,0.8280381657808468
51756,0.23032613928205875
43659,0.12323071286987845
73080,0.46906074740243986
121173,0.08995871120353068
135585,0.06882551204028753
2529,0.05819226863964813
85078,0.6640288105424023
48482,0.08728720877157889
10257,0.6613019834101186
81914,0.1720322758049048
118064,0.09673158202591088
6652,0.40704495436690336
64409,0.0762347181259471
4841,0.494888906534541
24127,0.18858873188688435
26718,0.4659950056336294
46837,0.3281304572702811
114324,0.4270368694271006
10474,0.670301386330106
146272,0.46278638366142183
79908,0.5443815854133363
37045,0.12140250199600092
7514,0.12011977948996827
82634,0.20406719639310825
92013,0.08793021887626816
68976,0.12874999901649342
94610,0.10548446263033216
113007,0.8122436374062488
147673,0.3724516127520666
125461,0.6290820129456793
140026,0.9482696727335457
37445,0.12999073695211888
114852,0.11129251823621153
54658,0.14784744231733932
13730,0.16316138224601778
105148,0.44984332577229436
22634,0.6033216002917352
72969,0.22318327857956366
62925,0.20032974589513244
7169,0.30804327987692337
129731,0.19008750954965606
99956,0.8842220386997909
92641,0.05942550432103629
46818,0.24234315829163958
141585,0.2964777937320807
112627,0.5007253997665131
140649,0.5730790933991812
147758,0.18325405323292243
149293,0.3841540196540572
9266,0.6164435241865932
79482,0.5388097674207922
136635,0.1015769814224255
33484,0.3247493310979345
38550,0.3917634012740177
116623,0.14290778063026865
59604,0.48765272955476596
147900,0.47782491043710434
7364,0.4891681180940259
10664,0.09171542210728767
81907,0.16561190976963835
101494,0.21339143724871323
34656,0.474130129938133
121914,0.850824473389116
35620,0.21562772594586996
2077,0.08482516570708094
6999,0.11948824838588246
99650,0.3296999919995667
35249,0.11403826751911525
143554,0.9258734018991848
56590,0.38733952177057746
107370,0.18862508965908392
107955,0.19715027323322012
134084,0.4812693742085481
137705,0.2720099660893075
11151,0.37935976623282536
126493,0.58390534392576
61634,0.921431178210182
116738,0.13002609564744058
55529,0.1271569879638969
32994,0.17142731911145337
49612,0.27187961441221165
108957,0.1269710441498861
149267,0.11762166615951865
39960,0.18718790623442805
92885,0.1300497829860105
65163,0.43488896050925296
100801,0.05654826778934608
75565,0.07810157075997252
145941,0.5989620716027294
102703,0.5137604921341876
45289,0.06412792892452689
148503,0.3615017852746059
140967,0.11512033576834693
103697,0.3473479485587603
137994,0.3769479338531334
93893,0.3225596777878847
97046,0.5784051894693758
101179,0.17809786545222903
18289,0.16761610424294038
130977,0.06478108609757974
50578,0.6335824465373551
143285,0.12552609471521486
37524,0.4209375414724456
127374,0.528305734172794
138662,0.061082027397296235
121600,0.5514883078217282
58155,0.10889371136661216
77293,0.24571611777955313
23378,0.7735487623432582
39306,0.15509680247561047
132940,0.11852256597903767
22447,0.4452346966637159
7919,0.3571220859708772
53020,0.5336948180864762
109432,0.6588986477456035
102224,0.37148974736898616
123168,0.20061349365840617
136126,0.1152205143506372
52377,0.3384304560197057
141914,0.5684944142507516
45984,0.4014446246801968
123148,0.24357319389977003
6563,0.2900849680913341
75587,0.15072959635090097
136909,0.46765834542437196
17192,0.8469110677771523
61257,0.4734711600257576
76953,0.38949750159932894
98451,0.24194641847617068
4986,0.0669041829296724
33014,0.12952172442135498
96926,0.08224026598127523
119729,0.1414636099481458
43980,0.3404512957423328
54936,0.17662810492912442
25949,0.2169639913461679
72570,0.13001101853914404
18256,0.13214566969202685
22395,0.26440862744762156
67897,0.591488804690937
104127,0.09915321798722841
38317,0.32539455571414166
26577,0.1199355616866213
20614,0.06997239799675892
139028,0.13320959511506858
873,0.10615539443759209
82352,0.09755737041215339
144891,0.4313551544991339
98746,0.9216176678720618
113045,0.08857021597849117
115343,0.0814537267612764
137543,0.6404745054185526
1384,0.09429776792436709
76731,0.11779759133316647
9803,0.47475634663207633
55819,0.9364620091747337
32604,0.13182903136829585
113131,0.9102063859657086
70927,0.14628083180193394
71871,0.08393031833722128
131170,0.27019646189763097
76114,0.5420880746678857
124618,0.06732888976278043
21894,0.587086514252629
20736,0.20227331879057378
45674,0.1066540642184634
37725,0.25673174708083024
29124,0.2741622869855693
67238,0.21773189366911055
66789,0.6579071373274491
141080,0.07833077532573562
77062,0.1309963797349186
69137,0.07765191671465116
25884,0.15837014199364785
16967,0.16291426824797547
122210,0.13153614164601493
49937,0.19134237930075348
139448,0.2519687252465525
64832,0.1337642152622247
132168,0.2054160013040748
106882,0.2640874545486931
102342,0.18137355971482844
70472,0.17227939624857924
112628,0.10507017523585403
4099,0.20224986315835963
43654,0.8793431288477704
80619,0.07726246777492544
131822,0.13570198690060906
29775,0.11983326546561889
53522,0.3441466045220766
4456,0.10808318907007966
65532,0.8866061928860947
35652,0.5819488818959155
61878,0.12258704602901072
39905,0.08730748702587889
62644,0.08007067831909928
34939,0.1718568213765263
132336,0.1070718049192036
101148,0.3750933543975297
60936,0.3559505278421312
48219,0.05210878087876632
142563,0.09975041658236782
99957,0.14111186907847947
138821,0.06645370292329131
81033,0.529104566476423
50548,0.15759911721229133
136338,0.15322580114730244
68945,0.535662438880895
2921,0.12324405569852971
141083,0.7645876312917598
105928,0.07604818349050828
123434,0.5697680744426392
135418,0.09525793133424366
86652,0.5268438747482346
10610,0.26676418901482934
135356,0.05357229038276401
70305,0.7119057594972642
26686,0.11581859330483839
80893,0.19155124587454092
19391,0.11039809221570897
148029,0.07548654935171166
56916,0.2975637152713768
94082,0.646183981302127
4381,0.2761460871160671
140174,0.847878647958158
60991,0.22910377062422885
31875,0.4922793925948919
67911,0.11370879803068855
98299,0.2653900792270227
54971,0.8781591254485077
104206,0.08030069386830627
99147,0.14423457730032027
117544,0.5647969248438599
44187,0.3501950559498353
141653,0.06867752112583378
86096,0.1790214354667906
31425,0.6109163690036549
100551,0.3495016439877955
58916,0.1470753433886164
26238,0.46355676968174564
145759,0.202853272504759
54006,0.4908765180048965
104259,0.07409234338243881
131909,0.14079271414791922
113534,0.3136009952982989
9943,0.5635235552549465
21181,0.17137697422008608
145016,0.1438727312586761
127025,0.2719993318754971
99705,0.25758692576919623
86047,0.7665880880363123
88629,0.1086928167217946
92265,0.32653290897370113
113545,0.07592413409103808
20546,0.21610797575602675
95405,0.23027395026606187
128014,0.4464306723462738
49303,0.22236237327517816
144046,0.1883964764738708
49113,0.07560157249403106
8208,0.19858032016077587
56025,0.7229694456795305
46908,0.21396238177072988
69072,0.21018782785474938
146175,0.16810476530502816
112217,0.6375396962267247
8345,0.3188724723165228
109095,0.21624765133475296
123413,0.09631951607429873
40892,0.23291450081536197
31882,0.21815603038972817
105867,0.6048584548308409
43537,0.3685936663298659
113870,0.1317749139637499
14437,0.10161216884704068
130734,0.1514465426902691
10688,0.21936849002754133
121883,0.1828549737893333
63319,0.13200026003458032
9198,0.1562487372480751
16492,0.1821623870866208
111238,0.1540975373704044
115451,0.4616723745550242
129979,0.6419428821434073
143736,0.4774898585112479
6825,0.08832100542429684
43900,0.31441522210922646
99907,0.1394540651757132
6470,0.11747893090008776
82638,0.08852961623155269
48594,0.24264137942746009
71365,0.7970562663768134
143156,0.527173227689556
27129,0.13849423692980245
5844,0.8117120927005094
114058,0.2892662777508226
66770,0.5249494601184306
131615,0.9262132071912981
10831,0.11741598654122849
33210,0.12809622545889254
56647,0.7153427558794959
56595,0.7967943821641045
49282,0.07593481863205782
13210,0.5352834003106449
34510,0.49216627742208274
73472,0.08885514161585312
144055,0.13662252406141046
382,0.42087267705358156
99295,0.17462420336935602
102303,0.44689992344937657
127922,0.2294220786279134
80224,0.5885714193032473
91709,0.22535231653022397
127239,0.1019802161837264
26509,0.4864821850342558
26265,0.15106654875806075
32949,0.8929733132154645
68808,0.7852037292047718
83057,0.5245930735464338
147660,0.1296859844390574
129504,0.2916635341059238
31202,0.7154093532805527
62107,0.2154500670361512
81152,0.19081673922656364
12374,0.06702120931305705
4876,0.4591712763209438
103514,0.41976079219639895
127423,0.37088497784560615
44579,0.6391229291185155
18966,0.18361522828396484
113082,0.26047580956984484
30842,0.3118436587470515
78181,0.11238277797798324
130303,0.07717911581038121
66575,0.11135230126042972
24696,0.11943994637212367
109062,0.36599559877586096
42295,0.09055405454942006
92569,0.4739279606944675
129879,0.12124303513503186
36463,0.273419070884723
35050,0.07597669865560784
1890,0.2172686896131028
142991,0.22147071506314386
77078,0.5229724280523042
80319,0.1424888095304408
34425,0.08244479605246333
3313,0.0744843635294531
20954,0.48293913810227623
100740,0.33051074218208093
54640,0.08000911688554027
7552,0.5861676169718927
88077,0.23464236479847
65628,0.05602418718103998
109058,0.19589844545927995
116904,0.21776784179672867
60460,0.1474114187047905
126832,0.12096754595218634
121179,0.1796063022104925
126124,0.5286678100879285
17543,0.1876991808291585
128335,0.306910158323191
102749,0.07888659771014556
146368,0.5788023158323309
62823,0.1170276085219961
63351,0.7630945045430133
53935,0.11002388454745883
66566,0.4093332605596124
109354,0.585432967560941
107017,0.07195177305796953
98259,0.1854966550211385
87478,0.5154734139653065
60065,0.1940552164831245
140742,0.16274458546730525
103799,0.19552282528914486
146260,0.37216331488473314
103513,0.10410593174649907
100217,0.11452105502526816
137693,0.08517197751198617
125109,0.056576431111590046
116659,0.626224514383294
92264,0.056562445690217844
49682,0.6020576785425162
45478,0.19256127207976179
146534,0.17359310645579623
46841,0.10375818182676234
1902,0.4894135072183197
19256,0.8116261762673345
112803,0.11473681003107322
64962,0.6063282235099732
53699,0.34449833615756537
48422,0.45584119443023774
47888,0.054248994456606046
78121,0.41588365426829876
32747,0.21151182918986625
113412,0.8858334627073842
70704,0.17534392841928118
23811,0.2322077653034307
88127,0.5173672811858848
12291,0.23596090743147558
105907,0.8951216048821844
28737,0.1848957829133862
70802,0.29681557848121193
121452,0.9147924951222676
137568,0.10992524331041453
100559,0.5824215439108562
68286,0.14053038543036117
11201,0.7172014664738496
104280,0.5595176441142656
2897,0.5170727813613081
144925,0.3997674505712982
66859,0.534294537984223
90795,0.1663492372128183
32475,0.47599452274300935
46401,0.05472767175215859
63784,0.5224813495035796
128858,0.23753737795826843
140111,0.1635118539468651
93304,0.15088603754404958
31465,0.15156188263499853
73905,0.9125506451535708
4454,0.27328423343179964
92053,0.569408081731375
89394,0.15806256145534678
115515,0.6060648377583886
62531,0.2014932176979303
137009,0.20050235655202894
145983,0.4485654746053341
120780,0.09733912044301973
9995,0.3390255836568892
60914,0.729818204775447
114141,0.14519548548707936
12521,0.08402420085679933
57125,0.3039743601740113
62593,0.5124491344693326
95005,0.4608016996552824
136180,0.4274523121852869
144437,0.21045920447823094
149597,0.15908251531960071
109383,0.18319762878930412
104081,0.2759802679042615
112938,0.4836599536060647
123473,0.06989720125569793
50091,0.11565711689072644
6667,0.092044490663041
130011,0.6801669323212622
61963,0.3890055047474532
117451,0.2855128540253864
78661,0.9051800225601453
84345,0.20032786780951578
72437,0.10918402388968086
37611,0.17353178888057644
27006,0.3811109157535857
908,0.24397794322522465
102897,0.18436712179937284
41643,0.40713853461899097
91003,0.35659368996273316
38276,0.2733716322903062
78596,0.17107965732537384
74871,0.4178288745627537
86318,0.10919560089456333
144828,0.08912953869719774
64360,0.23357922368312373
29072,0.19303726060795562
80777,0.16550968426800547
74472,0.4342666883354859
65228,0.6978356404599301
97386,0.13873951782421565
65529,0.4613315636716216
5157,0.945389875593076
47603,0.12922679054762376
2448,0.08539805830409485
143799,0.15460445556086852
60750,0.18375433874927108
29710,0.1328138110019719
96785,0.31514616413231833
16464,0.09753635983321733
